ipc_area_id,analysis_id,ipc_period,ipc_area_title,ipc_admin_type,ipc_geometry_type,district_id,district_name,district_region_id,district_region_name,intersection_area,intersection_area_unit,district_overlap_pct,ipc_area_overlap_pct,mapping_type,ambiguous,eligible_for_areal_weighting,notes
1521,87143416,C,NE East Golis Pastoral (Bari),polygon,Polygon,SO1503,Laasqoray,SO15,Sanaag,0.08292,km2,0.000681,0.000337,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1522,87143416,C,NE Hawd Pastoral (North Mudug and Nugaal),polygon,Polygon,SO1801,Gaalkacyo,SO18,Mudug,5485.478086,km2,36.023752,25.583547,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1522,87143416,C,NE Hawd Pastoral (North Mudug and Nugaal),polygon,Polygon,SO1802,Galdogob,SO18,Mudug,1986.717708,km2,99.988082,9.26579,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1522,87143416,C,NE Hawd Pastoral (North Mudug and Nugaal),polygon,Polygon,SO1804,Jariiban,SO18,Mudug,460.405641,km2,4.213495,2.147271,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1522,87143416,C,NE Hawd Pastoral (North Mudug and Nugaal),polygon,Polygon,SO1702,Burtinle,SO17,Nugaal,9664.328134,km2,99.994508,45.073153,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1522,87143416,C,NE Hawd Pastoral (North Mudug and Nugaal),polygon,Polygon,SO1703,Eyl,SO17,Nugaal,1913.349718,km2,20.554624,8.923611,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1522,87143416,C,NE Hawd Pastoral (North Mudug and Nugaal),polygon,Polygon,SO1701,Garoowe,SO17,Nugaal,1633.15166,km2,19.00188,7.616804,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1602,Bandarbeyla,SO16,Bari,9328.597489,km2,82.625981,18.360234,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1601,Bossaso,SO16,Bari,2379.602579,km2,30.202074,4.683454,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1604,Iskushuban,SO16,Bari,9233.795024,km2,50.321222,18.173647,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1605,Qandala,SO16,Bari,679.708699,km2,9.188617,1.33778,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1606,Qardho,SO16,Bari,18629.675482,km2,99.989768,36.666305,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1703,Eyl,SO17,Nugaal,3596.748452,km2,38.638945,7.079,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1701,Garoowe,SO17,Nugaal,6960.388829,km2,80.984806,13.699205,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1503,Laasqoray,SO15,Sanaag,0.05664,km2,0.000465,0.000111,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1401,Laas Caanood,SO14,Sool,0.0,km2,0.0,0.0,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1523,87143416,C,NE Northern Inland Pastoral (Bari and Nugaal),polygon,Polygon,SO1403,Taleex,SO14,Sool,0.133469,km2,0.001554,0.000263,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1528,87143416,C,NW East Golis Pastoral (Sanaag),polygon,Polygon,SO1601,Bossaso,SO16,Bari,0.014564,km2,0.000185,7.2e-05,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1528,87143416,C,NW East Golis Pastoral (Sanaag),polygon,Polygon,SO1502,Ceel Afweyn,SO15,Sanaag,6201.190255,km2,39.571438,30.716931,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1528,87143416,C,NW East Golis Pastoral (Sanaag),polygon,Polygon,SO1501,Ceerigaabo,SO15,Sanaag,8037.823125,km2,30.954512,39.814495,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1528,87143416,C,NW East Golis Pastoral (Sanaag),polygon,Polygon,SO1503,Laasqoray,SO15,Sanaag,5948.813258,km2,48.868593,29.466809,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1529,87143416,C,"NW Guban Pastoral (Awdal, Sanaag and W. Galbeed)",polygon,Polygon,SO1102,Baki,SO11,Awdal,825.790274,km2,24.13833,5.949298,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1529,87143416,C,"NW Guban Pastoral (Awdal, Sanaag and W. Galbeed)",polygon,Polygon,SO1101,Borama,SO11,Awdal,553.935755,km2,17.944174,3.990758,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1529,87143416,C,"NW Guban Pastoral (Awdal, Sanaag and W. Galbeed)",polygon,Polygon,SO1103,Lughaye,SO11,Awdal,3284.466213,km2,98.415753,23.662508,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1529,87143416,C,"NW Guban Pastoral (Awdal, Sanaag and W. Galbeed)",polygon,Polygon,SO1104,Zeylac,SO11,Awdal,4854.411374,km2,80.379723,34.972973,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1529,87143416,C,"NW Guban Pastoral (Awdal, Sanaag and W. Galbeed)",polygon,Polygon,SO1502,Ceel Afweyn,SO15,Sanaag,666.781189,km2,4.254907,4.803738,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1529,87143416,C,"NW Guban Pastoral (Awdal, Sanaag and W. Galbeed)",polygon,Polygon,SO1202,Berbera,SO12,Woqooyi Galbeed,3694.382168,km2,36.009378,26.615694,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1530,87143416,C,"NW Hawd Pastoral of NW (W. Galbeed, Toghdeer and Sool)",polygon,Polygon,SO1702,Burtinle,SO17,Nugaal,0.198676,km2,0.002056,0.000644,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1530,87143416,C,"NW Hawd Pastoral of NW (W. Galbeed, Toghdeer and Sool)",polygon,Polygon,SO1701,Garoowe,SO17,Nugaal,0.112626,km2,0.00131,0.000365,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1530,87143416,C,"NW Hawd Pastoral of NW (W. Galbeed, Toghdeer and Sool)",polygon,Polygon,SO1402,Caynabo,SO14,Sool,703.928054,km2,8.719092,2.281735,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1530,87143416,C,"NW Hawd Pastoral of NW (W. Galbeed, Toghdeer and Sool)",polygon,Polygon,SO1401,Laas Caanood,SO14,Sool,3518.650308,km2,30.426079,11.405465,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1530,87143416,C,"NW Hawd Pastoral of NW (W. Galbeed, Toghdeer and Sool)",polygon,Polygon,SO1301,Burco,SO13,Togdheer,10981.709727,km2,68.330169,35.596465,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1530,87143416,C,"NW Hawd Pastoral of NW (W. Galbeed, Toghdeer and Sool)",polygon,Polygon,SO1302,Buuhoodle,SO13,Togdheer,6727.796408,km2,99.140373,21.807694,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1530,87143416,C,"NW Hawd Pastoral of NW (W. Galbeed, Toghdeer and Sool)",polygon,Polygon,SO1303,Owdweyne,SO13,Togdheer,5488.09267,km2,65.695722,17.789279,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1530,87143416,C,"NW Hawd Pastoral of NW (W. Galbeed, Toghdeer and Sool)",polygon,Polygon,SO1201,Hargeysa,SO12,Woqooyi Galbeed,3411.588462,km2,24.883969,11.058432,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1601,Bossaso,SO16,Bari,0.035237,km2,0.000447,5.6e-05,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1606,Qardho,SO16,Bari,0.344196,km2,0.001847,0.000548,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1701,Garoowe,SO17,Nugaal,1.031743,km2,0.012004,0.001643,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1502,Ceel Afweyn,SO15,Sanaag,5753.273407,km2,36.713162,9.16307,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1501,Ceerigaabo,SO15,Sanaag,17928.572996,km2,69.044841,28.554313,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1503,Laasqoray,SO15,Sanaag,6224.039663,km2,51.129536,9.912846,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1402,Caynabo,SO14,Sool,7140.86594,km2,88.449191,11.373048,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1401,Laas Caanood,SO14,Sool,8045.898225,km2,69.57359,12.814466,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1403,Taleex,SO14,Sool,8589.032816,km2,99.998446,13.679501,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1404,Xudun,SO14,Sool,9104.523416,km2,100.0,14.500508,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1531,87143416,C,NW Northern Inland Pastoral (Sanaag and Sool),polygon,Polygon,SO1302,Buuhoodle,SO13,Togdheer,0.000601,km2,9e-06,1e-06,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1532,87143416,C,"NW Northwest Agro-pastoral (Awdal, W. Galbeed & Togdheer)",polygon,Polygon,SO1102,Baki,SO11,Awdal,269.445788,km2,7.876057,2.992057,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1532,87143416,C,"NW Northwest Agro-pastoral (Awdal, W. Galbeed & Togdheer)",polygon,Polygon,SO1101,Borama,SO11,Awdal,1110.450117,km2,35.971879,12.330976,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1532,87143416,C,"NW Northwest Agro-pastoral (Awdal, W. Galbeed & Togdheer)",polygon,Polygon,SO1303,Owdweyne,SO13,Togdheer,22.42596,km2,0.268452,0.249029,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1532,87143416,C,"NW Northwest Agro-pastoral (Awdal, W. Galbeed & Togdheer)",polygon,Polygon,SO1203,Gebiley,SO12,Woqooyi Galbeed,1942.343361,km2,45.402909,21.568722,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1532,87143416,C,"NW Northwest Agro-pastoral (Awdal, W. Galbeed & Togdheer)",polygon,Polygon,SO1201,Hargeysa,SO12,Woqooyi Galbeed,5660.080998,km2,41.284369,62.852283,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1533,87143416,C,NW Toghdeer Agro-pastoral (Toghdeer),polygon,Polygon,SO1301,Burco,SO13,Togdheer,2296.222653,km2,14.287509,56.863234,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1533,87143416,C,NW Toghdeer Agro-pastoral (Toghdeer),polygon,Polygon,SO1303,Owdweyne,SO13,Togdheer,1497.291779,km2,17.92347,37.078657,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1533,87143416,C,NW Toghdeer Agro-pastoral (Toghdeer),polygon,Polygon,SO1304,Sheikh,SO13,Togdheer,244.635525,km2,8.255391,6.058109,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1102,Baki,SO11,Awdal,2325.821653,km2,67.985121,8.117578,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1101,Borama,SO11,Awdal,1422.516442,km2,46.080943,4.964864,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1103,Lughaye,SO11,Awdal,52.798583,km2,1.582057,0.184278,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1104,Zeylac,SO11,Awdal,1174.747955,km2,19.451569,4.100103,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1502,Ceel Afweyn,SO15,Sanaag,3049.508828,km2,19.459724,10.64339,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1402,Caynabo,SO14,Sool,228.492455,km2,2.830185,0.797484,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1301,Burco,SO13,Togdheer,2793.417595,km2,17.381146,9.749581,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1303,Owdweyne,SO13,Togdheer,1345.962078,km2,16.111964,4.697674,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1304,Sheikh,SO13,Togdheer,2718.707081,km2,91.744609,9.488826,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1202,Berbera,SO12,Woqooyi Galbeed,6564.89835,km2,63.988482,22.912796,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1203,Gebiley,SO12,Woqooyi Galbeed,2335.650808,km2,54.596599,8.151884,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1534,87143416,C,"NW West Golis Pastoral (Awdal, W. Galbeed, Toghdeer, Sool and Sanaag)",polygon,Polygon,SO1201,Hargeysa,SO12,Woqooyi Galbeed,4638.252437,km2,33.831199,16.18842,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1524,87143416,C,Nugaal Urban (Burtinle and Eyl),urb,Point,SO1702,Burtinle,SO17,Nugaal,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1525,87143416,C,Nugaal Urban (Garoowe),urb,Point,SO1701,Garoowe,SO17,Nugaal,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1526,87143416,C,Nugaal Urban IDPs (Burtinle and Eyl),idp,Point,SO1702,Burtinle,SO17,Nugaal,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1527,87143416,C,Nugaal Urban IDPs (Garoowe),idp,Point,SO1701,Garoowe,SO17,Nugaal,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1535,87143416,C,Sanaag Urban (Ceel Afweyn and Laasqoray),urb,Point,SO1501,Ceerigaabo,SO15,Sanaag,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1536,87143416,C,Sanaag Urban (Ceerigaabo),urb,Point,SO1501,Ceerigaabo,SO15,Sanaag,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1537,87143416,C,Sanaag Urban IDPs (Ceel Afweyn and Laasqoray),idp,Point,SO1501,Ceerigaabo,SO15,Sanaag,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1538,87143416,C,Sanaag Urban IDPs (Ceerigaabo),idp,Point,SO1501,Ceerigaabo,SO15,Sanaag,,,,,reference_point_within_district_not_area_mapping,True,False,District contains the supplied IPC reference point only; this does not prove that the IPC population or label belongs to that district.
1539,87143416,C,Shabelle Coastal Deeh Pastoral and Fishing (L. Shabelle & M. Shabelle),polygon,MultiPolygon,SO2204,Dharkenley,SO22,Banadir,0.028241,km2,0.120267,0.000902,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1539,87143416,C,Shabelle Coastal Deeh Pastoral and Fishing (L. Shabelle & M. Shabelle),polygon,MultiPolygon,Unspecified,Unspecified,SO22,Banadir,0.01019,km2,0.007144,0.000325,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1539,87143416,C,Shabelle Coastal Deeh Pastoral and Fishing (L. Shabelle & M. Shabelle),polygon,MultiPolygon,SO1905,Ceel Dheer,SO19,Galgaduud,0.085429,km2,0.000824,0.002727,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1539,87143416,C,Shabelle Coastal Deeh Pastoral and Fishing (L. Shabelle & M. Shabelle),polygon,MultiPolygon,SO2302,Afgooye,SO23,Lower Shabelle,61.297896,km2,1.599719,1.956781,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1539,87143416,C,Shabelle Coastal Deeh Pastoral and Fishing (L. Shabelle & M. Shabelle),polygon,MultiPolygon,SO2301,Marka,SO23,Lower Shabelle,77.203113,km2,7.472667,2.464515,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1539,87143416,C,Shabelle Coastal Deeh Pastoral and Fishing (L. Shabelle & M. Shabelle),polygon,MultiPolygon,SO2102,Adan Yabaal,SO21,Middle Shabelle,841.825609,km2,21.170228,26.873168,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1539,87143416,C,Shabelle Coastal Deeh Pastoral and Fishing (L. Shabelle & M. Shabelle),polygon,MultiPolygon,SO2103,Balcad,SO21,Middle Shabelle,522.138939,km2,12.354228,16.667974,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1539,87143416,C,Shabelle Coastal Deeh Pastoral and Fishing (L. Shabelle & M. Shabelle),polygon,MultiPolygon,SO2104,Cadale,SO21,Middle Shabelle,1622.106153,km2,27.86365,51.781665,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1540,87143416,C,Shabelle Cowpea Belt (M Shabelle),polygon,MultiPolygon,SO1905,Ceel Dheer,SO19,Galgaduud,0.250233,km2,0.002414,0.002728,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1540,87143416,C,Shabelle Cowpea Belt (M Shabelle),polygon,MultiPolygon,SO2002,Bulo Burto,SO20,Hiraan,0.043713,km2,0.000272,0.000476,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1540,87143416,C,Shabelle Cowpea Belt (M Shabelle),polygon,MultiPolygon,SO2003,Jalalaqsi,SO20,Hiraan,8.7e-05,km2,3e-06,1e-06,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1540,87143416,C,Shabelle Cowpea Belt (M Shabelle),polygon,MultiPolygon,SO2102,Adan Yabaal,SO21,Middle Shabelle,2927.049574,km2,73.609436,31.906041,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1540,87143416,C,Shabelle Cowpea Belt (M Shabelle),polygon,MultiPolygon,SO2103,Balcad,SO21,Middle Shabelle,1298.941588,km2,30.734005,14.158996,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1540,87143416,C,Shabelle Cowpea Belt (M Shabelle),polygon,MultiPolygon,SO2104,Cadale,SO21,Middle Shabelle,4026.660161,km2,69.16776,43.892248,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1540,87143416,C,Shabelle Cowpea Belt (M Shabelle),polygon,MultiPolygon,SO2101,Jowhar,SO21,Middle Shabelle,921.021297,km2,19.865068,10.03951,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1541,87143416,C,Shabelle Peri-urban Agropastoral (Banadir),polygon,MultiPolygon,SO2204,Dharkenley,SO22,Banadir,8.512891,km2,36.253366,33.424497,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1541,87143416,C,Shabelle Peri-urban Agropastoral (Banadir),polygon,MultiPolygon,SO2210,Kahda,SO22,Banadir,0.226515,km2,0.820511,0.889373,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1541,87143416,C,Shabelle Peri-urban Agropastoral (Banadir),polygon,MultiPolygon,Unspecified,Unspecified,SO22,Banadir,16.696727,km2,11.706201,65.557009,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1541,87143416,C,Shabelle Peri-urban Agropastoral (Banadir),polygon,MultiPolygon,SO2302,Afgooye,SO23,Lower Shabelle,0.000688,km2,1.8e-05,0.002702,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1541,87143416,C,Shabelle Peri-urban Agropastoral (Banadir),polygon,MultiPolygon,SO2103,Balcad,SO21,Middle Shabelle,0.030276,km2,0.000716,0.118873,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2302,Afgooye,SO23,Lower Shabelle,896.228853,km2,23.389298,17.35233,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2303,Baraawe,SO23,Lower Shabelle,225.380261,km2,6.863806,4.363699,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2304,Kurtunwaarey,SO23,Lower Shabelle,588.258276,km2,23.105723,11.389559,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2301,Marka,SO23,Lower Shabelle,520.121808,km2,50.343786,10.070335,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2305,Qoryooley,SO23,Lower Shabelle,703.400364,km2,21.888326,13.618882,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2306,Sablaale,SO23,Lower Shabelle,913.467794,km2,15.245238,17.686101,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2702,Jilib,SO27,Middle Juba,0.166285,km2,0.003167,0.00322,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2103,Balcad,SO21,Middle Shabelle,712.256567,km2,16.852565,13.790351,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1542,87143416,C,Shabelle Riverine Gravity Irrigation (L Shabelle & M Shabelle),polygon,Polygon,SO2101,Jowhar,SO21,Middle Shabelle,605.610469,km2,13.062122,11.725523,polygon_overlap_multi_district,True,True,Equal-area intersection in EPSG:6933; no label assignment is implied.
1543,87143416,C,Shabelle Sorghum High Potential Agropastoral (M Shabelle and L Shabelle),polygon,MultiPolygon,SO2204,Dharkenley,SO22,Banadir,0.000652,km2,0.002775,6e-06,boundary_sliver_preserved,True,False,Equal-area intersection in EPSG:6933; no label assignment is implied.
